idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,12.46,0,12.46,1,0,20
2,1,0,1,19.32,0,19.32,2,0,20
3,2,0,0,21.52,0,21.52,3,0,20
4,2,0,1,15.54,3,315.54,4,0,20
5,1,0,2,21.36,0,21.36,5,0,20
6,3,0,0,18.22,0,18.22,6,0,20
7,1,0,3,16.2,2,216.2,7,0,20
8,3,0,1,9.77,3,309.77,8,0,20
9,2,0,2,23.24,3,323.24,9,0,20
10,4,0,0,7.46,2,207.46,10,0,20
11,5,0,0,11.53,1,111.53,11,0,20
12,6,0,0,5.7,1,105.7,12,0,20
13,5,0,1,22.4,1,122.4,13,0,20
14,5,0,2,5.76,2,205.76,14,0,20
15,6,0,1,5.08,2,205.08,15,0,20
16,6,0,2,17.06,1,117.06,16,0,20
17,3,0,2,20.32,3,320.32,17,0,20
18,6,0,3,22.22,0,22.22,18,0,20
19,6,0,4,14.37,1,114.37,19,0,20
20,1,0,4,11.77,3,311.77,20,0,20
21,4,0,1,8.03,3,308.03,21,0,20
22,5,0,3,21.28,2,221.28,22,0,20
23,5,0,4,14.09,0,14.09,23,0,20
24,4,0,2,8.81,2,208.81,24,0,20
25,4,0,3,11.75,2,211.75,25,0,20
26,4,0,4,14.21,1,114.21000000000001,26,0,20
27,3,0,3,13.86,3,313.86,27,0,20
