idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,20.45,3,320.45,1,0,20
2,2,0,0,5.57,1,105.57,2,0,20
3,1,0,1,23.85,3,323.85,3,0,20
4,2,0,1,19.83,2,219.82999999999998,4,0,20
5,3,0,0,19.09,2,219.09,5,0,20
6,4,0,0,11.1,2,211.1,6,0,20
7,5,0,0,6.84,0,6.84,7,0,20
8,5,0,1,20.51,0,20.51,8,0,20
9,2,0,2,19.21,3,319.21,9,0,20
10,5,0,2,16.41,1,116.41,10,0,20
11,6,0,0,5.76,1,105.76,11,0,20
12,3,0,1,19.42,2,219.42000000000002,12,0,20
13,6,0,1,23.59,0,23.59,13,0,20
14,3,0,2,22.01,2,222.01,14,0,20
15,6,0,2,10.63,1,110.63,15,0,20
16,5,0,3,16.67,1,116.67,16,0,20
17,6,0,3,11.05,1,111.05,17,0,20
18,3,0,3,12.32,3,312.32,18,0,20
19,6,0,4,9.38,1,109.38,19,0,20
20,5,0,4,15.95,1,115.95,20,0,20
21,4,0,1,8.0,0,8.0,21,0,20
22,4,0,2,18.43,0,18.43,22,0,20
23,4,0,3,14.4,2,214.4,23,0,20
24,2,0,3,19.53,3,319.53,24,0,20
25,4,0,4,18.69,1,118.69,25,0,20
26,3,0,4,13.0,2,213.0,26,0,20
27,2,0,4,15.99,3,315.99,27,0,20
