idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,8.96,3,308.96,1,0,20
2,2,0,0,16.12,1,116.12,2,0,20
3,1,0,1,12.6,3,312.6,3,0,20
4,3,0,0,22.92,0,22.92,4,0,20
5,3,0,1,9.88,1,109.88,5,0,20
6,2,0,1,9.42,3,309.42,6,0,20
7,1,0,2,22.27,3,322.27,7,0,20
8,3,0,2,15.7,1,115.7,8,0,20
9,3,0,3,8.15,3,308.15,9,0,20
10,4,0,0,6.89,2,206.89,10,0,20
11,5,0,0,6.67,2,206.67,11,0,20
12,6,0,0,14.64,1,114.64,12,0,20
13,6,0,1,18.65,1,118.65,13,0,20
14,6,0,2,17.76,0,17.76,14,0,20
15,5,0,1,20.99,0,20.99,15,0,20
16,6,0,3,6.28,0,6.28,16,0,20
17,5,0,2,19.16,1,119.16,17,0,20
18,2,0,2,16.06,3,316.06,18,0,20
19,4,0,1,22.43,2,222.43,19,0,20
20,5,0,3,15.81,2,215.81,20,0,20
21,6,0,4,21.66,1,121.66,21,0,20
22,5,0,4,15.54,0,15.54,22,0,20
23,4,0,2,18.91,1,118.91,23,0,20
24,4,0,3,12.65,2,212.65,24,0,20
25,3,0,4,9.35,3,309.35,25,0,20
26,4,0,4,10.99,3,310.99,26,0,20
27,2,0,3,6.58,0,6.58,27,0,20
