idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,1,0,0,9.7,1,109.7,1,0,20
2,1,0,1,23.63,2,223.63,2,0,20
3,2,0,0,18.11,3,318.11,3,0,20
4,3,0,0,20.48,1,120.48,4,0,20
5,3,0,1,21.98,1,121.98,5,0,20
6,4,0,0,8.27,1,108.27,6,0,20
7,4,0,1,20.93,1,120.93,7,0,20
8,3,0,2,20.76,2,220.76,8,0,20
9,1,0,2,6.12,3,306.12,9,0,20
10,3,0,3,11.98,3,311.98,10,0,20
11,2,0,1,19.77,3,319.77,11,0,20
12,4,0,2,9.53,2,209.53,12,0,20
13,5,0,0,11.36,0,11.36,13,0,20
14,4,0,3,20.9,2,220.9,14,0,20
15,5,0,1,20.29,0,20.29,15,0,20
16,1,0,3,10.87,3,310.87,16,0,20
17,6,0,0,13.4,0,13.4,17,0,20
18,5,0,2,9.98,1,109.98,18,0,20
19,4,0,4,23.91,2,223.91,19,0,20
20,5,0,3,18.42,2,218.42000000000002,20,0,20
21,6,0,1,14.19,1,114.19,21,0,20
22,6,0,2,16.04,1,116.03999999999999,22,0,20
23,3,0,4,15.52,3,315.52,23,0,20
24,6,0,3,14.29,1,114.28999999999999,24,0,20
25,6,0,4,6.57,0,6.57,25,0,20
26,5,0,4,20.74,1,120.74,26,0,20
27,2,0,2,5.99,1,105.99,27,0,20
