idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,12.22,1,0,20,2,212.22
2,2,0,0,6.48,2,0,20,0,6.48
3,1,0,1,11.09,3,0,20,3,311.09
4,1,0,2,21.19,4,0,20,3,321.19
5,2,0,1,20.88,5,0,20,3,320.88
6,3,0,0,11.48,6,0,20,1,111.48
7,4,0,0,13.51,7,0,20,0,13.51
8,3,0,1,14.18,8,0,20,3,314.18
9,4,0,1,19.37,9,0,20,1,119.37
10,5,0,0,6.32,10,0,20,0,6.32
11,4,0,2,13.95,11,0,20,3,313.95
12,5,0,1,13.62,12,0,20,0,13.62
13,5,0,2,9.46,13,0,20,2,209.46
14,6,0,0,5.31,14,0,20,2,205.31
15,5,0,3,19.48,15,0,20,2,219.48
16,6,0,1,11.0,16,0,20,0,11.0
17,6,0,2,13.13,17,0,20,1,113.13
18,3,0,2,20.57,18,0,20,3,320.57
19,3,0,3,20.65,19,0,20,3,320.65
20,6,0,3,7.98,20,0,20,2,207.98
21,6,0,4,11.39,21,0,20,1,111.39
22,5,0,4,16.28,22,0,20,2,216.28
23,4,0,3,5.85,23,0,20,0,5.85
24,4,0,4,13.16,24,0,20,2,213.16
25,3,0,4,23.72,25,0,20,0,23.72
26,2,0,2,15.53,26,0,20,1,115.53
27,2,0,3,9.33,27,0,20,3,309.33
