idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,7.54,1,0,0,20
2,1,0,1,16.4,2,0,0,20
3,2,0,0,14.56,3,0,0,20
4,1,0,2,23.53,4,0,0,20
5,3,0,0,10.45,5,0,0,20
6,2,0,1,22.37,6,0,0,20
7,2,0,2,23.37,7,0,0,20
8,4,0,0,6.14,8,0,0,20
9,3,0,1,12.48,9,0,0,20
10,4,0,1,7.07,10,0,0,20
11,4,0,2,9.11,11,0,0,20
12,5,0,0,5.93,12,0,0,20
13,3,0,2,17.73,13,0,0,20
14,3,0,3,21.18,14,0,0,20
15,5,0,1,6.1,15,0,0,20
16,1,0,3,23.53,16,0,0,20
17,4,0,3,16.04,17,0,0,20
18,5,0,2,6.84,18,0,0,20
19,5,0,3,12.56,19,0,0,20
20,6,0,0,11.86,20,0,0,20
21,3,0,4,21.31,21,0,0,20
22,6,0,1,10.18,22,0,0,20
23,4,0,4,20.22,23,0,0,20
24,5,0,4,14.77,24,0,0,20
25,6,0,2,15.59,25,0,0,20
26,6,0,3,8.28,26,0,0,20
27,6,0,4,13.59,27,0,0,20
