idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,4,11.87,0,1,20,3,311.87
2,3,0,3,22.67,0,1,20,2,222.67000000000002
3,3,0,0,9.15,0,0,20,0,9.15
4,3,0,2,12.42,0,1,20,2,212.42
5,3,0,1,10.18,0,1,20,1,110.18
6,1,0,0,7.28,1,0,20,1,107.28
7,1,0,1,16.9,2,0,20,1,116.9
8,2,0,0,8.47,3,0,20,1,108.47
9,4,0,0,14.94,4,0,20,0,14.94
10,1,0,2,18.95,5,0,20,3,318.95
11,2,0,1,23.41,6,0,20,2,223.41
12,4,0,1,5.05,7,0,20,1,105.05
13,4,0,2,21.1,8,0,20,2,221.1
14,2,0,2,15.15,9,0,20,3,315.15
15,1,0,3,19.96,10,0,20,3,319.96
