idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,1,11.2,0,1,20,1,111.2
2,5,0,0,11.86,0,0,20,1,111.86
3,3,0,2,21.1,0,1,20,1,121.1
4,3,0,3,23.3,0,1,20,3,323.3
5,3,0,0,18.12,0,0,20,0,18.12
6,5,0,1,17.53,1,0,20,2,217.53
7,1,0,0,17.82,2,0,20,2,217.82
8,2,0,0,12.86,3,0,20,1,112.86
9,1,0,1,19.13,4,0,20,3,319.13
10,2,0,1,16.67,5,0,20,1,116.67
11,4,0,0,17.05,6,0,20,0,17.05
12,2,0,2,16.64,7,0,20,2,216.64
13,5,0,2,14.41,8,0,20,3,314.41
14,4,0,1,22.92,9,0,20,1,122.92
15,2,0,3,10.5,10,0,20,3,310.5
