idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,4,13.69,0,1,20,3,313.69
2,3,0,0,9.58,0,0,20,0,9.58
3,3,0,3,7.79,0,1,20,3,307.79
4,3,0,1,11.24,0,0,20,0,11.24
5,3,0,2,21.26,0,0,20,1,121.26
6,1,0,0,18.45,1,0,20,3,318.45
7,2,0,0,16.87,2,0,20,0,16.87
8,2,0,1,11.94,3,0,20,2,211.94
9,1,0,1,19.4,4,0,20,3,319.4
10,4,0,0,11.18,5,0,20,2,211.18
11,5,0,0,12.45,6,0,20,0,12.45
12,5,0,1,13.46,7,0,20,0,13.46
13,5,0,2,22.92,8,0,20,0,22.92
14,6,0,0,5.05,9,0,20,2,205.05
15,6,0,1,10.04,10,0,20,1,110.03999999999999
