idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,23.59,0,0,20,0,23.59
2,4,0,4,20.38,0,1,20,2,220.38
3,4,0,3,14.52,0,1,20,2,214.52
4,4,0,2,17.08,0,1,20,1,117.08
5,4,0,1,16.05,0,1,20,1,116.05
6,1,0,0,14.51,1,0,20,1,114.51
7,1,0,1,9.17,2,0,20,3,309.17
8,2,0,0,12.05,3,0,20,3,312.05
9,3,0,0,19.42,4,0,20,2,219.42000000000002
10,2,0,1,14.4,5,0,20,3,314.4
11,2,0,2,18.02,6,0,20,3,318.02
12,5,0,0,16.33,7,0,20,0,16.33
13,5,0,1,5.49,8,0,20,1,105.49
14,5,0,2,19.12,9,0,20,1,119.12
15,5,0,3,13.3,10,0,20,2,213.3
