idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,10.58,0,0,20,0,10.58
2,1,0,4,5.1,0,1,20,3,305.1
3,1,0,2,21.1,0,1,20,1,121.1
4,1,0,3,23.71,0,1,20,2,223.71
5,1,0,1,14.19,0,1,20,0,14.19
6,2,0,0,12.01,1,0,20,0,12.01
7,2,0,1,6.0,2,0,20,1,106.0
8,2,0,2,9.82,3,0,20,2,209.82
9,2,0,3,11.54,4,0,20,3,311.54
10,3,0,0,22.29,5,0,20,2,222.29
11,3,0,1,23.75,6,0,20,2,223.75
12,4,0,0,15.87,7,0,20,1,115.87
13,4,0,1,9.47,8,0,20,2,209.47
14,2,0,4,21.61,9,0,20,3,321.61
15,3,0,2,8.42,10,0,20,3,308.42
