idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,1,23.07,0,1,20,0,23.07
2,4,0,0,9.73,0,0,20,3,309.73
3,5,0,0,16.09,0,0,20,0,16.09
4,4,0,2,11.34,0,1,20,3,311.34
5,4,0,1,9.93,0,0,20,2,209.93
6,5,0,2,8.41,1,0,20,3,308.41
7,1,0,0,7.78,2,0,20,1,107.78
8,2,0,0,7.56,3,0,20,0,7.56
9,1,0,1,10.95,4,0,20,1,110.95
10,1,0,2,6.62,5,0,20,2,206.62
11,2,0,1,23.97,6,0,20,1,123.97
12,3,0,0,10.88,7,0,20,1,110.88
13,3,0,1,15.65,8,0,20,1,115.65
14,6,0,0,9.58,9,0,20,0,9.58
15,6,0,1,16.49,10,0,20,0,16.49
