idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,11.27,1,111.27,0,0,20
2,5,0,2,7.15,3,307.15,0,1,20
3,6,0,0,23.58,0,23.58,0,0,20
4,5,0,1,13.19,2,213.19,0,0,20
5,5,0,3,10.62,3,310.62,0,1,20
6,6,0,1,21.45,1,121.45,1,0,20
7,6,0,2,7.6,2,207.6,2,0,20
8,1,0,0,10.54,1,110.53999999999999,3,0,20
9,1,0,1,16.76,1,116.76,4,0,20
10,2,0,0,17.99,0,17.99,5,0,20
11,3,0,0,16.61,0,16.61,6,0,20
12,4,0,0,7.26,0,7.26,7,0,20
13,1,0,2,16.85,1,116.85,8,0,20
14,6,0,3,7.67,2,207.67,9,0,20
15,4,0,1,8.5,0,8.5,10,0,20
