idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,4,0,2,17.41,0,17.41,0,1,20
2,4,0,3,22.16,1,122.16,0,1,20
3,4,0,0,12.89,0,12.89,0,0,20
4,4,0,4,8.29,2,208.29,0,1,20
5,4,0,1,16.28,0,16.28,0,1,20
6,1,0,0,6.92,0,6.92,1,0,20
7,1,0,1,17.35,0,17.35,2,0,20
8,2,0,0,19.82,1,119.82,3,0,20
9,1,0,2,18.74,1,118.74,4,0,20
10,2,0,1,9.6,3,309.6,5,0,20
11,1,0,3,18.79,1,118.78999999999999,6,0,20
12,3,0,0,21.32,1,121.32,7,0,20
13,3,0,1,10.05,2,210.05,8,0,20
14,5,0,0,13.76,1,113.76,9,0,20
15,2,0,2,19.56,3,319.56,10,0,20
