idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,4,0,0,6.19,0,0,0,20
2,5,0,0,5.72,0,0,0,20
3,4,0,1,10.35,0,0,0,20
4,2,0,2,10.99,0,0,1,20
5,2,0,0,14.36,0,0,0,20
6,2,0,3,12.11,0,0,1,20
7,2,0,1,10.68,0,0,0,20
8,4,0,2,12.88,1,0,0,20
9,5,0,1,17.54,2,0,0,20
10,6,0,0,16.5,3,0,0,20
11,1,0,0,6.34,4,0,0,20
12,4,0,3,16.14,5,0,0,20
13,1,0,1,11.43,6,0,0,20
14,3,0,0,9.68,7,0,0,20
15,1,0,2,7.41,8,0,0,20
16,1,0,3,7.69,9,0,0,20
17,1,0,4,14.53,10,0,0,20
18,6,0,1,18.8,11,0,0,20
19,2,0,4,13.46,12,0,0,20
20,6,0,2,19.08,13,0,0,20
21,6,0,3,23.59,14,0,0,20
22,5,0,2,23.09,15,0,0,20
23,3,0,1,8.25,16,0,0,20
