idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,6,0,0,21.04,0,0,0,20
2,3,0,3,11.72,0,0,1,20
3,3,0,0,5.46,0,0,0,20
4,6,0,1,22.68,0,0,1,20
5,3,0,1,6.61,0,0,1,20
6,3,0,4,20.39,0,0,1,20
7,3,0,2,10.54,0,0,1,20
8,2,0,0,9.22,1,0,0,20
9,2,0,1,20.75,2,0,0,20
10,5,0,0,17.33,3,0,0,20
11,2,0,2,11.32,4,0,0,20
12,1,0,0,5.09,5,0,0,20
13,1,0,1,5.4,6,0,0,20
14,1,0,2,10.43,7,0,0,20
15,2,0,3,17.83,8,0,0,20
16,4,0,0,9.09,9,0,0,20
17,6,0,2,22.91,10,0,0,20
18,1,0,3,10.27,11,0,0,20
19,4,0,1,18.2,12,0,0,20
20,1,0,4,15.75,13,0,0,20
21,2,0,4,20.53,14,0,0,20
22,5,0,1,14.41,15,0,0,20
23,4,0,2,19.61,16,0,0,20
