idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,7.74,0,0,0,20
2,1,0,3,22.25,0,0,1,20
3,6,0,0,10.16,0,0,0,20
4,2,0,2,14.55,0,0,1,20
5,1,0,2,22.02,0,0,1,20
6,2,0,0,6.3,0,0,0,20
7,1,0,1,21.26,0,0,0,20
8,2,0,1,7.39,0,0,1,20
9,2,0,4,16.57,0,0,1,20
10,2,0,3,14.75,0,0,1,20
11,6,0,1,19.6,1,0,0,20
12,3,0,0,7.46,2,0,0,20
13,6,0,2,20.49,3,0,0,20
14,3,0,1,12.65,4,0,0,20
15,4,0,0,12.02,5,0,0,20
16,6,0,3,21.44,6,0,0,20
17,3,0,2,12.12,7,0,0,20
18,1,0,4,23.62,8,0,0,20
19,3,0,3,21.05,9,0,0,20
20,4,0,1,18.41,10,0,0,20
21,3,0,4,20.22,11,0,0,20
22,4,0,2,20.76,12,0,0,20
23,5,0,0,14.83,13,0,0,20
24,5,0,1,5.61,14,0,0,20
25,5,0,2,16.34,15,0,0,20
