idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,5.25,1,0,20,0,5.25
2,1,0,1,13.36,2,0,20,0,13.36
3,2,0,0,23.0,3,0,20,0,23.0
4,1,0,2,13.55,4,0,20,0,13.55
5,3,0,0,11.23,5,0,20,0,11.23
6,3,0,1,17.58,6,0,20,0,17.58
7,3,0,2,19.69,7,0,20,0,19.69
8,4,0,0,22.34,8,0,20,0,22.34
9,5,0,0,19.53,9,0,20,0,19.53
10,6,0,0,18.07,10,0,20,0,18.07
11,5,0,1,20.57,11,0,20,0,20.57
12,6,0,1,6.25,12,0,20,0,6.25
13,5,0,2,21.78,13,0,20,0,21.78
14,4,0,1,22.62,14,0,20,0,22.62
15,6,0,2,13.07,15,0,20,0,13.07
