idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,18.31,1,0,20,0,18.31
2,2,0,0,10.55,2,0,20,0,10.55
3,3,0,0,8.99,3,0,20,0,8.99
4,2,0,1,16.46,4,0,20,0,16.46
5,3,0,1,10.06,5,0,20,0,10.06
6,3,0,2,16.23,6,0,20,0,16.23
7,1,0,1,21.52,7,0,20,0,21.52
8,4,0,0,10.04,8,0,20,0,10.04
9,4,0,1,13.18,9,0,20,0,13.18
10,5,0,0,12.17,10,0,20,0,12.17
11,6,0,0,11.71,11,0,20,0,11.71
12,6,0,1,10.22,12,0,20,0,10.22
13,6,0,2,11.84,13,0,20,0,11.84
14,4,0,2,13.33,14,0,20,0,13.33
15,5,0,1,12.91,15,0,20,0,12.91
