idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,3,15.17,0,0,1,20
2,5,0,0,9.29,0,0,0,20
3,3,0,2,11.66,0,0,1,20
4,1,0,0,5.87,0,0,0,20
5,5,0,1,10.07,0,0,0,20
6,5,0,2,12.86,0,0,0,20
7,1,0,1,22.59,0,0,0,20
8,3,0,0,11.88,0,0,0,20
9,5,0,3,12.82,0,0,0,20
10,3,0,1,9.01,0,0,0,20
11,5,0,4,18.79,0,0,1,20
12,1,0,2,14.33,0,0,0,20
13,1,0,3,17.36,0,0,0,20
14,1,0,4,21.44,0,0,0,20
15,3,0,4,17.97,0,0,2,20
16,2,0,0,23.48,1,0,0,20
17,2,0,1,23.74,2,0,0,20
18,4,0,0,13.1,3,0,0,20
19,4,0,1,16.89,4,0,0,20
20,6,0,0,7.98,5,0,0,20
21,6,0,1,7.81,6,0,0,20
22,2,0,2,9.87,7,0,0,20
23,2,0,3,12.63,8,0,0,20
