idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,6.31,0,0,0,20
2,2,0,0,16.06,0,0,0,20
3,1,0,1,8.83,0,0,0,20
4,5,0,0,11.73,0,0,0,20
5,5,0,1,16.76,0,0,0,20
6,3,0,0,6.21,0,0,0,20
7,3,0,1,9.9,0,0,1,20
8,2,0,1,13.05,0,0,0,20
9,2,0,2,18.23,0,0,0,20
10,5,0,2,20.96,0,0,0,20
11,5,0,3,22.75,0,0,1,20
12,3,0,2,14.32,0,0,1,20
13,3,0,3,18.18,0,0,1,20
14,1,0,2,9.55,0,0,1,20
15,2,0,3,19.06,0,0,2,20
16,1,0,3,17.16,1,0,0,20
17,4,0,0,10.63,2,0,0,20
18,6,0,0,11.49,3,0,0,20
19,6,0,1,15.24,4,0,0,20
20,4,0,1,10.11,5,0,0,20
21,6,0,2,16.01,6,0,0,20
22,4,0,2,11.8,7,0,0,20
23,4,0,3,7.14,8,0,0,20
