idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,1,0,0,14.31,0,0,0,20
2,3,0,4,22.82,0,0,1,20
3,3,0,3,13.67,0,0,1,20
4,4,0,1,10.46,0,0,1,20
5,3,0,0,23.32,0,0,0,20
6,1,0,3,16.39,0,0,1,20
7,1,0,2,15.95,0,0,1,20
8,3,0,1,10.33,0,0,0,20
9,6,0,0,22.12,0,0,0,20
10,1,0,1,13.59,0,0,0,20
11,4,0,0,7.54,0,0,1,20
12,1,0,4,21.63,0,0,1,20
13,6,0,1,22.78,0,0,0,20
14,6,0,2,23.62,0,0,1,20
15,3,0,2,11.03,0,0,1,20
16,5,0,0,13.55,1,0,0,20
17,5,0,1,22.55,2,0,0,20
18,4,0,2,12.94,3,0,0,20
19,4,0,3,13.5,4,0,0,20
20,4,0,4,5.41,5,0,0,20
21,5,0,2,15.82,6,0,0,20
22,5,0,3,17.58,7,0,0,20
23,5,0,4,12.08,8,0,0,20
