idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,14.0,0,0,20,3,314.0
2,1,0,0,14.94,0,0,20,1,114.94
3,1,0,1,9.65,0,0,20,3,309.65
4,1,0,4,10.03,0,1,20,3,310.03
5,1,0,2,17.63,0,0,20,0,17.63
6,4,0,1,19.59,0,1,20,3,319.59
7,1,0,3,18.0,0,0,20,0,18.0
8,2,0,0,5.48,1,0,20,3,305.48
9,2,0,1,11.56,2,0,20,3,311.56
10,3,0,0,16.56,3,0,20,0,16.56
11,3,0,1,6.05,4,0,20,1,106.05
12,5,0,0,6.11,5,0,20,0,6.11
13,3,0,2,12.79,6,0,20,1,112.78999999999999
14,5,0,1,10.4,7,0,20,1,110.4
15,3,0,3,16.4,8,0,20,2,216.4
