idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,3,21.02,0,1,20,0,21.02
2,3,0,0,7.64,0,0,20,0,7.64
3,1,0,4,17.93,0,1,20,1,117.93
4,1,0,0,11.2,0,0,20,0,11.2
5,1,0,1,21.89,0,0,20,0,21.89
6,1,0,2,14.52,0,0,20,0,14.52
7,3,0,1,15.38,0,1,20,3,315.38
8,2,0,0,18.2,1,0,20,3,318.2
9,4,0,0,11.48,2,0,20,1,111.48
10,5,0,0,12.94,3,0,20,0,12.94
11,4,0,1,10.65,4,0,20,3,310.65
12,5,0,1,8.07,5,0,20,3,308.07
13,6,0,0,23.67,6,0,20,0,23.67
14,2,0,1,23.57,7,0,20,3,323.57
15,3,0,2,18.05,8,0,20,3,318.05
