idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,2,0,3,13.8,2,213.8,0,1,20
2,4,0,0,10.75,3,310.75,0,0,20
3,4,0,1,7.11,3,307.11,0,0,20
4,2,0,0,11.99,1,111.99,0,0,20
5,2,0,1,18.83,2,218.82999999999998,0,0,20
6,1,0,0,6.28,0,6.28,0,1,20
7,2,0,2,21.96,1,121.96000000000001,0,0,20
8,1,0,1,23.86,2,223.86,1,0,20
9,1,0,2,13.16,3,313.16,2,0,20
10,3,0,0,12.31,1,112.31,3,0,20
11,1,0,3,17.22,3,317.22,4,0,20
12,5,0,0,9.6,0,9.6,5,0,20
13,3,0,1,23.43,1,123.43,6,0,20
14,2,0,4,6.89,3,306.89,7,0,20
15,4,0,2,16.95,3,316.95,8,0,20
