idx,loc_x,loc_y,loc_z,weight,group,score,seq,reloc,size(ft)
1,5,0,0,20.33,3,320.33,0,0,20
2,2,0,0,5.42,2,205.42,0,0,20
3,2,0,3,18.28,3,318.28,0,1,20
4,2,0,2,21.02,2,221.02,0,1,20
5,5,0,1,11.17,0,11.17,0,0,20
6,2,0,1,9.01,2,209.01,0,0,20
7,5,0,2,19.75,1,119.75,0,0,20
8,1,0,0,9.12,3,309.12,1,0,20
9,3,0,0,10.8,1,110.8,2,0,20
10,3,0,1,11.91,2,211.91,3,0,20
11,4,0,0,16.31,1,116.31,4,0,20
12,3,0,2,23.63,2,223.63,5,0,20
13,6,0,0,8.6,1,108.6,6,0,20
14,4,0,1,16.65,1,116.65,7,0,20
15,6,0,1,12.18,0,12.18,8,0,20
