idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,2,0,1,6.54,0,1,20,0,6.54
2,2,0,2,14.04,0,1,20,0,14.04
3,3,0,0,14.47,0,0,20,0,14.47
4,3,0,1,10.75,0,0,20,0,10.75
5,2,0,4,22.75,0,1,20,0,22.75
6,2,0,0,5.11,0,0,20,0,5.11
7,2,0,3,21.27,0,1,20,0,21.27
8,3,0,2,21.7,1,0,20,0,21.7
9,1,0,0,12.91,2,0,20,0,12.91
10,4,0,0,5.21,3,0,20,0,5.21
11,4,0,1,11.08,4,0,20,0,11.08
12,1,0,1,21.07,5,0,20,0,21.07
13,5,0,0,6.64,6,0,20,0,6.64
14,5,0,1,10.09,7,0,20,0,10.09
15,1,0,2,21.12,8,0,20,0,21.12
16,4,0,2,18.67,9,0,20,0,18.67
17,3,0,3,22.38,10,0,20,0,22.38
18,6,0,0,6.09,11,0,20,0,6.09
19,6,0,1,6.98,12,0,20,0,6.98
20,6,0,2,7.88,13,0,20,0,7.88
