idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,4,0,0,6.88,0,0,20,0,6.88
2,4,0,1,22.92,0,1,20,0,22.92
3,3,0,3,14.68,0,1,20,0,14.68
4,3,0,0,7.8,0,1,20,0,7.8
5,3,0,4,17.88,0,1,20,0,17.88
6,3,0,2,11.24,0,1,20,0,11.24
7,3,0,1,10.42,0,1,20,0,10.42
8,1,0,0,10.65,1,0,20,0,10.65
9,1,0,1,22.71,2,0,20,0,22.71
10,2,0,0,10.62,3,0,20,0,10.62
11,2,0,1,21.61,4,0,20,0,21.61
12,5,0,0,11.55,5,0,20,0,11.55
13,5,0,1,17.35,6,0,20,0,17.35
14,4,0,2,23.46,7,0,20,0,23.46
15,6,0,0,14.63,8,0,20,0,14.63
16,6,0,1,12.2,9,0,20,0,12.2
17,5,0,2,20.06,10,0,20,0,20.06
18,6,0,2,17.6,11,0,20,0,17.6
19,6,0,3,6.35,12,0,20,0,6.35
20,6,0,4,15.0,13,0,20,0,15.0
