idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,1,19.66,0,1,20,0,19.66
2,2,0,4,23.67,0,1,20,0,23.67
3,1,0,0,13.0,0,0,20,0,13.0
4,2,0,0,16.94,0,0,20,0,16.94
5,2,0,2,17.1,0,1,20,0,17.1
6,2,0,1,16.98,0,0,20,0,16.98
7,2,0,3,22.9,0,1,20,0,22.9
8,1,0,2,22.63,1,0,20,0,22.63
9,3,0,0,21.84,2,0,20,0,21.84
10,4,0,0,5.73,3,0,20,0,5.73
11,4,0,1,10.19,4,0,20,0,10.19
12,4,0,2,15.45,5,0,20,0,15.45
13,5,0,0,9.64,6,0,20,0,9.64
14,6,0,0,8.65,7,0,20,0,8.65
15,6,0,1,5.88,8,0,20,0,5.88
16,5,0,1,20.85,9,0,20,0,20.85
17,4,0,3,17.91,10,0,20,0,17.91
18,1,0,3,22.75,11,0,20,0,22.75
19,6,0,2,15.8,12,0,20,0,15.8
20,3,0,1,22.06,13,0,20,0,22.06
