idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,0,11.2,0,0,20,0,11.2
2,6,0,1,8.49,0,1,20,0,8.49
3,6,0,0,5.97,0,0,20,0,5.97
4,5,0,1,15.02,0,0,20,0,15.02
5,5,0,3,23.42,0,1,20,0,23.42
6,5,0,4,23.52,0,1,20,0,23.52
7,5,0,2,16.05,0,1,20,0,16.05
8,1,0,0,6.98,1,0,20,0,6.98
9,6,0,2,20.73,2,0,20,0,20.73
10,6,0,3,23.41,3,0,20,0,23.41
11,1,0,1,17.11,4,0,20,0,17.11
12,2,0,0,9.0,5,0,20,0,9.0
13,3,0,0,6.28,6,0,20,0,6.28
14,1,0,2,20.86,7,0,20,0,20.86
15,2,0,1,21.89,8,0,20,0,21.89
16,3,0,1,12.8,9,0,20,0,12.8
17,4,0,0,7.95,10,0,20,0,7.95
18,4,0,1,9.27,11,0,20,0,9.27
19,2,0,2,23.36,12,0,20,0,23.36
20,4,0,2,12.56,13,0,20,0,12.56
