idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,1,0,0,17.16,0,0,20,0,17.16
2,1,0,1,13.29,0,0,20,0,13.29
3,1,0,2,13.06,0,0,20,0,13.06
4,2,0,2,10.95,0,1,20,0,10.95
5,2,0,0,5.19,0,1,20,0,5.19
6,1,0,3,21.95,0,1,20,0,21.95
7,2,0,1,6.04,0,1,20,0,6.04
8,2,0,3,13.29,1,0,20,0,13.29
9,2,0,4,14.85,2,0,20,0,14.85
10,3,0,0,15.11,3,0,20,0,15.11
11,3,0,1,21.16,4,0,20,0,21.16
12,4,0,0,17.81,5,0,20,0,17.81
13,5,0,0,11.78,6,0,20,0,11.78
14,5,0,1,13.07,7,0,20,0,13.07
15,6,0,0,8.44,8,0,20,0,8.44
16,5,0,2,13.89,9,0,20,0,13.89
17,6,0,1,8.36,10,0,20,0,8.36
18,6,0,2,5.83,11,0,20,0,5.83
19,5,0,3,16.95,12,0,20,0,16.95
20,4,0,1,19.26,13,0,20,0,19.26
