idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,5,0,1,8.0,0,1,20,0,8.0
2,3,0,1,22.97,0,1,20,0,22.97
3,5,0,0,5.51,0,0,20,0,5.51
4,3,0,0,19.12,0,0,20,0,19.12
5,5,0,3,17.37,0,1,20,0,17.37
6,5,0,2,9.77,0,1,20,0,9.77
7,5,0,4,17.49,0,1,20,0,17.49
8,1,0,0,20.89,1,0,20,0,20.89
9,2,0,0,20.37,2,0,20,0,20.37
10,4,0,0,18.67,3,0,20,0,18.67
11,6,0,0,15.23,4,0,20,0,15.23
12,4,0,1,19.31,5,0,20,0,19.31
13,6,0,1,19.03,6,0,20,0,19.03
14,6,0,2,17.52,7,0,20,0,17.52
15,6,0,3,12.88,8,0,20,0,12.88
16,6,0,4,14.78,9,0,20,0,14.78
17,4,0,2,14.68,10,0,20,0,14.68
18,4,0,3,18.82,11,0,20,0,18.82
19,4,0,4,11.98,12,0,20,0,11.98
20,2,0,1,19.73,13,0,20,0,19.73
21,1,0,1,21.61,14,0,20,0,21.61
22,2,0,2,14.71,15,0,20,0,14.71
23,2,0,3,13.64,16,0,20,0,13.64
24,1,0,2,9.49,17,0,20,0,9.49
25,1,0,3,8.31,18,0,20,0,8.31
26,2,0,4,16.01,19,0,20,0,16.01
27,1,0,4,19.98,20,0,20,0,19.98
