idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,6,0,2,9.75,0,1,20,0,9.75
2,1,0,1,23.49,0,1,20,0,23.49
3,6,0,4,19.04,0,1,20,0,19.04
4,6,0,3,18.16,0,1,20,0,18.16
5,6,0,0,7.2,0,1,20,0,7.2
6,1,0,0,5.09,0,0,20,0,5.09
7,6,0,1,7.69,0,1,20,0,7.69
8,2,0,0,13.75,1,0,20,0,13.75
9,3,0,0,6.96,2,0,20,0,6.96
10,2,0,1,17.82,3,0,20,0,17.82
11,3,0,1,15.15,4,0,20,0,15.15
12,3,0,2,16.82,5,0,20,0,16.82
13,4,0,0,8.77,6,0,20,0,8.77
14,4,0,1,9.79,7,0,20,0,9.79
15,4,0,2,15.88,8,0,20,0,15.88
16,5,0,0,11.56,9,0,20,0,11.56
17,5,0,1,12.72,10,0,20,0,12.72
18,3,0,3,17.46,11,0,20,0,17.46
19,2,0,2,21.24,12,0,20,0,21.24
20,3,0,4,17.91,13,0,20,0,17.91
21,5,0,2,9.68,14,0,20,0,9.68
22,5,0,3,10.23,15,0,20,0,10.23
23,4,0,3,20.23,16,0,20,0,20.23
24,5,0,4,12.69,17,0,20,0,12.69
25,4,0,4,18.6,18,0,20,0,18.6
26,2,0,3,10.99,19,0,20,0,10.99
27,2,0,4,6.49,20,0,20,0,6.49
