idx,loc_x,loc_y,loc_z,weight,seq,reloc,size(ft),group,score
1,3,0,2,21.75,0,1,20,0,21.75
2,3,0,3,23.63,0,1,20,0,23.63
3,3,0,0,14.63,0,0,20,0,14.63
4,2,0,1,9.84,0,1,20,0,9.84
5,3,0,1,16.4,0,0,20,0,16.4
6,2,0,0,7.78,0,1,20,0,7.78
7,2,0,2,12.94,0,1,20,0,12.94
8,1,0,0,8.29,1,0,20,0,8.29
9,2,0,3,20.61,2,0,20,0,20.61
10,1,0,1,18.42,3,0,20,0,18.42
11,4,0,0,9.22,4,0,20,0,9.22
12,4,0,1,9.45,5,0,20,0,9.45
13,5,0,0,5.04,6,0,20,0,5.04
14,5,0,1,7.82,7,0,20,0,7.82
15,4,0,2,11.11,8,0,20,0,11.11
16,1,0,2,19.85,9,0,20,0,19.85
17,2,0,4,23.24,10,0,20,0,23.24
18,4,0,3,16.32,11,0,20,0,16.32
19,4,0,4,19.47,12,0,20,0,19.47
20,6,0,0,5.78,13,0,20,0,5.78
21,5,0,2,18.53,14,0,20,0,18.53
22,6,0,1,15.68,15,0,20,0,15.68
23,1,0,3,21.06,16,0,20,0,21.06
24,6,0,2,14.54,17,0,20,0,14.54
25,1,0,4,21.23,18,0,20,0,21.23
26,6,0,3,8.12,19,0,20,0,8.12
27,6,0,4,12.21,20,0,20,0,12.21
