idx,loc_x,loc_y,loc_z,weight,seq,emerg,reloc,size(ft)
1,3,0,0,16.74,0,0,0,20
2,1,0,0,17.92,0,0,0,20
3,3,0,4,20.16,0,0,1,20
4,1,0,1,22.28,0,0,0,20
5,3,0,3,16.57,0,0,1,20
6,3,0,1,8.92,0,0,0,20
7,3,0,2,9.28,0,0,1,20
8,2,0,0,18.42,1,0,0,20
9,2,0,1,18.52,2,0,0,20
10,4,0,0,17.72,3,0,0,20
11,5,0,0,10.16,4,0,0,20
12,5,0,1,14.29,5,0,0,20
13,5,0,2,15.83,6,0,0,20
14,6,0,0,17.29,7,0,0,20
15,1,0,2,22.61,8,0,0,20
16,6,0,1,13.47,9,0,0,20
17,6,0,2,15.15,10,0,0,20
18,6,0,3,5.07,11,0,0,20
19,2,0,2,22.17,12,0,0,20
20,4,0,1,19.23,13,0,0,20
21,6,0,4,7.42,14,0,0,20
22,5,0,3,14.88,15,0,0,20
23,5,0,4,9.46,16,0,0,20
24,4,0,2,12.05,17,0,0,20
25,4,0,3,9.83,18,0,0,20
26,4,0,4,8.92,19,0,0,20
27,2,0,3,7.2,20,0,0,20
